,"activity, %"
ARHGAP22,29
Actin_BR,58
Actin_ST,44
Arp2_3,58
CP,32
Cdc42,48
Cofilin,47
Coronin,0
Cortactin,58
Dia1,0
Dia2,77
Ena_Vasp,95
IRSp53_Cdc42,48
IRSp53_Rac1,58
LIMK,48
NET1,39
PAK,61
PIP2,52
PKD,29
Profilin,78
ROCK,29
ROS,58
Rac1,58
RhoA,29
SSH,50
Thymosin,31
WASP,66
WAVE,69
