,"activity, %"
ARHGAP22,92
Actin_BR,44
Actin_ST,74
Arp2_3,44
CP,50
Cdc42,49
Cofilin,30
Coronin,8
Cortactin,0
Dia1,50
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,92
NET1,51
PAK,49
PIP2,50
PKD,92
Profilin,74
ROCK,92
ROS,0
Rac1,0
RhoA,100
SSH,8
Thymosin,0
WASP,74
WAVE,0
