,"activity, %"
ARHGAP22,93
Actin_BR,31
Actin_ST,100
Arp2_3,31
CP,0
Cdc42,49
Cofilin,22
Coronin,7
Cortactin,7
Dia1,100
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,49
IRSp53_Rac1,7
LIMK,93
NET1,47
PAK,53
PIP2,49
PKD,93
Profilin,100
ROCK,93
ROS,0
Rac1,7
RhoA,100
SSH,7
Thymosin,46
WASP,54
WAVE,7
