,"activity, %"
ARHGAP22,21
Actin_BR,62
Actin_ST,20
Arp2_3,62
CP,62
Cdc42,46
Cofilin,48
Coronin,0
Cortactin,62
Dia1,21
Dia2,67
Ena_Vasp,0
IRSp53_Cdc42,46
IRSp53_Rac1,62
LIMK,45
NET1,36
PAK,64
PIP2,50
PKD,21
Profilin,89
ROCK,21
ROS,62
Rac1,62
RhoA,21
SSH,50
Thymosin,29
WASP,67
WAVE,77
