,"activity, %"
ARHGAP22,17
Actin_BR,64
Actin_ST,86
Arp2_3,64
CP,0
Cdc42,49
Cofilin,61
Coronin,65
Cortactin,64
Dia1,20
Dia2,69
Ena_Vasp,86
IRSp53_Cdc42,0
IRSp53_Rac1,64
LIMK,32
NET1,33
PAK,67
PIP2,52
PKD,17
Profilin,89
ROCK,17
ROS,64
Rac1,64
RhoA,20
SSH,65
Thymosin,23
WASP,75
WAVE,77
