,"activity, %"
Actin_BR,0
Actin_ST,66
Arp2_3,0
CP,51
Cdc42,48
Cofilin,4
Coronin,9
Cortactin,9
Dia1,49
Dia2,100
Ena_Vasp,100
IRSp53,54
LIMK,91
PAK,0
PIP2,49
PKD,91
Profilin,66
ROCK,91
ROCK_,91
Rac1,9
RhoA,100
SSH,9
Thymosin,46
WASP,54
WAVE,9
