,"activity, %"
ARHGAP22,0
Actin_BR,82
Actin_ST,85
Arp2_3,82
CP,58
Cdc42,50
Cofilin,70
Coronin,0
Cortactin,82
Dia1,4
Dia2,100
Ena_Vasp,81
IRSp53_Cdc42,50
IRSp53_Rac1,82
LIMK,0
NET1,18
PAK,82
PIP2,51
PKD,0
Profilin,85
ROCK,0
ROS,82
Rac1,82
RhoA,27
SSH,82
Thymosin,24
WASP,72
WAVE,90
