,"activity, %"
Actin_BR,65
Actin_ST,74
Arp2_3,65
CP,51
Cdc42,49
Cofilin,65
Coronin,71
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,88
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,14
PAK,74
PIP2,51
PKD,0
Profilin,97
ROCK,0
Rac1,50
RhoA,0
SSH,71
Thymosin,22
UPSTREAM,50
WASP,78
WAVE,100
