,"activity, %"
ARHGAP22,0
Actin_BR,81
Actin_ST,89
Arp2_3,81
CP,55
Cdc42,52
Cofilin,80
Coronin,95
Cortactin,84
Dia1,45
Dia2,100
Ena_Vasp,85
IRSp53_Cdc42,52
IRSp53_Rac1,84
LIMK,1
NET1,15
PAK,85
PIP2,50
PKD,0
Profilin,89
ROCK,0
ROS,0
Rac1,84
RhoA,100
SSH,95
Thymosin,20
WASP,75
WAVE,89
