,"activity, %"
ARHGAP22,85
Actin_BR,6
Actin_ST,0
Arp2_3,6
CP,53
Cdc42,49
Cofilin,5
Coronin,11
Cortactin,9
Dia1,40
Dia2,95
Ena_Vasp,95
IRSp53_Cdc42,49
IRSp53_Rac1,9
LIMK,89
NET1,48
PAK,52
PIP2,47
PKD,85
Profilin,0
ROCK,85
ROS,9
Rac1,9
RhoA,92
SSH,11
Thymosin,95
WASP,0
WAVE,0
