,"activity, %"
ARHGAP22,46
Actin_BR,29
Actin_ST,75
Arp2_3,29
CP,17
Cdc42,49
Cofilin,43
Coronin,15
Cortactin,0
Dia1,51
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,49
IRSp53_Rac1,0
LIMK,0
NET1,51
PAK,49
PIP2,51
PKD,46
Profilin,90
ROCK,46
ROS,0
Rac1,0
RhoA,51
SSH,15
Thymosin,41
WASP,56
WAVE,0
