,"activity, %"
ARHGAP22,91
Actin_BR,41
Actin_ST,0
Arp2_3,41
CP,49
Cdc42,51
Cofilin,26
Coronin,9
Cortactin,8
Dia1,51
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,51
IRSp53_Rac1,8
LIMK,91
NET1,46
PAK,54
PIP2,51
PKD,91
Profilin,0
ROCK,91
ROS,0
Rac1,8
RhoA,100
SSH,9
Thymosin,44
WASP,56
WAVE,9
