,"activity, %"
ARHGAP22,87
Actin_BR,35
Actin_ST,59
Arp2_3,35
CP,52
Cdc42,50
Cofilin,0
Coronin,0
Cortactin,13
Dia1,40
Dia2,92
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,13
LIMK,96
NET1,49
PAK,51
PIP2,48
PKD,87
Profilin,59
ROCK,87
ROS,13
Rac1,13
RhoA,87
SSH,4
Thymosin,53
WASP,47
WAVE,22
