,"activity, %"
ARHGAP22,22
Actin_BR,54
Actin_ST,14
Arp2_3,54
CP,74
Cdc42,53
Cofilin,57
Coronin,63
Cortactin,0
Dia1,11
Dia2,78
Ena_Vasp,0
IRSp53_Cdc42,53
IRSp53_Rac1,54
LIMK,34
NET1,35
PAK,64
PIP2,50
PKD,22
Profilin,70
ROCK,22
ROS,54
Rac1,54
RhoA,25
SSH,63
Thymosin,30
WASP,65
WAVE,63
