,"activity, %"
Actin_BR,76
Actin_ST,0
Arp2_3,76
CP,100
Cdc42,52
Cofilin,71
Coronin,54
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,87
IRSp53_Cdc42,52
IRSp53_Rac1,50
LIMK,46
PAK,76
PIP2,0
PKD,46
Profilin,0
ROCK,46
Rac1,50
RhoA,50
SSH,54
Thymosin,19
UPSTREAM,50
WASP,81
WAVE,100
