,"activity, %"
ARHGAP22,29
Actin_BR,0
Actin_ST,61
Arp2_3,0
CP,0
Cdc42,48
Cofilin,11
Coronin,18
Cortactin,10
Dia1,31
Dia2,34
Ena_Vasp,86
IRSp53_Cdc42,48
IRSp53_Rac1,10
LIMK,73
NET1,40
PAK,58
PIP2,50
PKD,29
Profilin,62
ROCK,29
ROS,10
Rac1,10
RhoA,31
SSH,18
Thymosin,46
WASP,51
WAVE,20
