,"activity, %"
ARHGAP22,27
Actin_BR,57
Actin_ST,69
Arp2_3,57
CP,52
Cdc42,48
Cofilin,62
Coronin,61
Cortactin,57
Dia1,0
Dia2,88
Ena_Vasp,97
IRSp53_Cdc42,48
IRSp53_Rac1,57
LIMK,0
NET1,40
PAK,60
PIP2,49
PKD,27
Profilin,74
ROCK,27
ROS,57
Rac1,57
RhoA,31
SSH,61
Thymosin,21
WASP,76
WAVE,67
