,"activity, %"
ARHGAP22,25
Actin_BR,70
Actin_ST,0
Arp2_3,70
CP,35
Cdc42,50
Cofilin,59
Coronin,67
Cortactin,68
Dia1,28
Dia2,78
Ena_Vasp,94
IRSp53_Cdc42,50
IRSp53_Rac1,70
LIMK,33
NET1,28
PAK,72
PIP2,52
PKD,25
Profilin,0
ROCK,25
ROS,0
Rac1,70
RhoA,28
SSH,67
Thymosin,25
WASP,73
WAVE,84
