,"activity, %"
ARHGAP22,41
Actin_BR,0
Actin_ST,45
Arp2_3,0
CP,50
Cdc42,49
Cofilin,10
Coronin,17
Cortactin,7
Dia1,18
Dia2,47
Ena_Vasp,95
IRSp53_Cdc42,49
IRSp53_Rac1,7
LIMK,83
NET1,45
PAK,55
PIP2,50
PKD,41
Profilin,49
ROCK,41
ROS,0
Rac1,7
RhoA,45
SSH,17
Thymosin,48
WASP,50
WAVE,13
