,"activity, %"
ARHGAP22,72
Actin_BR,49
Actin_ST,0
Arp2_3,49
CP,51
Cdc42,49
Cofilin,45
Coronin,21
Cortactin,25
Dia1,35
Dia2,92
Ena_Vasp,99
IRSp53_Cdc42,49
IRSp53_Rac1,26
LIMK,0
NET1,46
PAK,54
PIP2,49
PKD,72
Profilin,0
ROCK,72
ROS,26
Rac1,26
RhoA,75
SSH,21
Thymosin,38
WASP,61
WAVE,35
