,"activity, %"
ARHGAP22,46
Actin_BR,27
Actin_ST,38
Arp2_3,27
CP,49
Cdc42,50
Cofilin,27
Coronin,14
Cortactin,0
Dia1,26
Dia2,50
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,86
NET1,50
PAK,50
PIP2,51
PKD,46
Profilin,54
ROCK,46
ROS,0
Rac1,0
RhoA,50
SSH,14
Thymosin,45
WASP,53
WAVE,0
