,"activity, %"
Actin_BR,76
Actin_ST,100
Arp2_3,76
CP,51
Cdc42,51
Cofilin,80
Coronin,67
Cortactin,50
Dia1,25
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,17
PAK,76
PIP2,49
PKD,0
Profilin,100
ROCK,0
Rac1,50
RhoA,50
SSH,67
Thymosin,0
UPSTREAM,50
WASP,100
WAVE,100
