,"activity, %"
ARHGAP22,45
Actin_BR,27
Actin_ST,37
Arp2_3,27
CP,50
Cdc42,50
Cofilin,30
Coronin,16
Cortactin,0
Dia1,26
Dia2,50
Ena_Vasp,83
IRSp53_Cdc42,0
IRSp53_Rac1,0
LIMK,84
NET1,50
PAK,50
PIP2,50
PKD,45
Profilin,53
ROCK,45
ROS,0
Rac1,0
RhoA,50
SSH,16
Thymosin,43
WASP,53
WAVE,0
