,"activity, %"
ARHGAP22,91
Actin_BR,0
Actin_ST,59
Arp2_3,0
CP,51
Cdc42,50
Cofilin,5
Coronin,9
Cortactin,4
Dia1,49
Dia2,100
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,4
LIMK,91
NET1,100
PAK,0
PIP2,49
PKD,91
Profilin,62
ROCK,91
ROS,4
Rac1,4
RhoA,100
SSH,9
Thymosin,49
WASP,49
WAVE,4
