,"activity, %"
Actin_BR,75
Actin_ST,61
Arp2_3,75
CP,50
Cdc42,51
Cofilin,65
Coronin,55
Cortactin,50
Dia1,25
Dia2,0
Ena_Vasp,100
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,50
PKD,45
Profilin,100
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,0
UPSTREAM,50
WASP,100
WAVE,100
