,"activity, %"
Actin_BR,55
Actin_ST,47
Arp2_3,55
CP,48
Cdc42,52
Cofilin,9
Coronin,0
Cortactin,22
Dia1,0
Dia2,88
Ena_Vasp,100
IRSp53,53
LIMK,100
PAK,100
PIP2,52
PKD,78
Profilin,47
ROCK,78
ROCK_,78
Rac1,22
RhoA,78
SSH,0
Thymosin,48
WASP,52
WAVE,22
