,"activity, %"
ARHGAP22,0
Actin_BR,61
Actin_ST,53
Arp2_3,61
CP,29
Cdc42,49
Cofilin,79
Coronin,89
Cortactin,61
Dia1,0
Dia2,49
Ena_Vasp,85
IRSp53_Cdc42,49
IRSp53_Rac1,61
LIMK,1
NET1,0
PAK,64
PIP2,54
PKD,0
Profilin,82
ROCK,0
ROS,61
Rac1,61
RhoA,0
SSH,89
Thymosin,11
WASP,82
WAVE,72
