,"activity, %"
ARHGAP22,28
Actin_BR,27
Actin_ST,42
Arp2_3,27
CP,19
Cdc42,50
Cofilin,33
Coronin,52
Cortactin,29
Dia1,32
Dia2,82
Ena_Vasp,77
IRSp53_Cdc42,50
IRSp53_Rac1,30
LIMK,48
NET1,32
PAK,68
PIP2,51
PKD,28
Profilin,68
ROCK,28
ROS,0
Rac1,30
RhoA,32
SSH,52
Thymosin,67
WASP,0
WAVE,54
