,"activity, %"
ARHGAP22,30
Actin_BR,68
Actin_ST,59
Arp2_3,68
CP,36
Cdc42,52
Cofilin,50
Coronin,0
Cortactin,68
Dia1,30
Dia2,82
Ena_Vasp,94
IRSp53_Cdc42,52
IRSp53_Rac1,68
LIMK,43
NET1,30
PAK,70
PIP2,49
PKD,30
Profilin,97
ROCK,30
ROS,0
Rac1,68
RhoA,30
SSH,55
Thymosin,28
WASP,70
WAVE,82
