,"activity, %"
ARHGAP22,0
Actin_BR,25
Actin_ST,63
Arp2_3,25
CP,49
Cdc42,48
Cofilin,23
Coronin,9
Cortactin,0
Dia1,51
Dia2,100
Ena_Vasp,97
IRSp53_Cdc42,48
IRSp53_Rac1,0
LIMK,91
NET1,52
PAK,48
PIP2,51
PKD,91
Profilin,63
ROCK,91
ROS,0
Rac1,0
RhoA,100
SSH,9
Thymosin,47
WASP,51
WAVE,0
