,"activity, %"
ARHGAP22,0
Actin_BR,59
Actin_ST,79
Arp2_3,59
CP,0
Cdc42,48
Cofilin,77
Coronin,84
Cortactin,59
Dia1,0
Dia2,48
Ena_Vasp,83
IRSp53_Cdc42,48
IRSp53_Rac1,59
LIMK,2
NET1,0
PAK,63
PIP2,48
PKD,0
Profilin,80
ROCK,0
ROS,59
Rac1,59
RhoA,0
SSH,84
Thymosin,15
WASP,79
WAVE,71
