,"activity, %"
ARHGAP22,0
Actin_BR,63
Actin_ST,76
Arp2_3,63
CP,49
Cdc42,50
Cofilin,78
Coronin,88
Cortactin,63
Dia1,0
Dia2,86
Ena_Vasp,85
IRSp53_Cdc42,50
IRSp53_Rac1,63
LIMK,1
NET1,34
PAK,66
PIP2,52
PKD,0
Profilin,81
ROCK,0
ROS,63
Rac1,63
RhoA,23
SSH,88
Thymosin,12
WASP,82
WAVE,74
