,"activity, %"
ARHGAP22,34
Actin_BR,36
Actin_ST,65
Arp2_3,36
CP,50
Cdc42,51
Cofilin,66
Coronin,79
Cortactin,35
Dia1,22
Dia2,90
Ena_Vasp,72
IRSp53_Cdc42,51
IRSp53_Rac1,35
LIMK,21
NET1,35
PAK,64
PIP2,49
PKD,0
Profilin,69
ROCK,34
ROS,35
Rac1,35
RhoA,67
SSH,79
Thymosin,21
WASP,66
WAVE,0
