,"activity, %"
ARHGAP22,0
Actin_BR,62
Actin_ST,81
Arp2_3,62
CP,0
Cdc42,52
Cofilin,76
Coronin,83
Cortactin,62
Dia1,0
Dia2,52
Ena_Vasp,84
IRSp53_Cdc42,52
IRSp53_Rac1,62
LIMK,2
NET1,34
PAK,66
PIP2,50
PKD,0
Profilin,81
ROCK,0
ROS,62
Rac1,62
RhoA,0
SSH,83
Thymosin,15
WASP,80
WAVE,72
