,"activity, %"
ARHGAP22,0
Actin_BR,88
Actin_ST,44
Arp2_3,88
CP,50
Cdc42,52
Cofilin,85
Coronin,100
Cortactin,91
Dia1,12
Dia2,69
Ena_Vasp,93
IRSp53_Cdc42,52
IRSp53_Rac1,91
LIMK,0
NET1,9
PAK,91
PIP2,49
PKD,0
Profilin,100
ROCK,0
ROS,91
Rac1,91
RhoA,18
SSH,100
Thymosin,13
WASP,87
WAVE,99
