,"activity, %"
ARHGAP22,0
Actin_BR,28
Actin_ST,75
Arp2_3,28
CP,15
Cdc42,51
Cofilin,28
Coronin,15
Cortactin,0
Dia1,49
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,85
NET1,49
PAK,51
PIP2,49
PKD,46
Profilin,87
ROCK,46
ROS,0
Rac1,0
RhoA,49
SSH,15
Thymosin,45
WASP,53
WAVE,0
