,"activity, %"
ARHGAP22,16
Actin_BR,71
Actin_ST,95
Arp2_3,71
CP,0
Cdc42,55
Cofilin,70
Coronin,69
Cortactin,71
Dia1,18
Dia2,73
Ena_Vasp,97
IRSp53_Cdc42,55
IRSp53_Rac1,71
LIMK,28
NET1,29
PAK,71
PIP2,53
PKD,16
Profilin,95
ROCK,16
ROS,71
Rac1,71
RhoA,18
SSH,69
Thymosin,0
WASP,92
WAVE,82
