,"activity, %"
Actin_BR,0
Actin_ST,97
Arp2_3,0
CP,49
Cdc42,51
Cofilin,0
Coronin,56
Cortactin,50
Dia1,25
Dia2,100
Ena_Vasp,85
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,44
PAK,0
PIP2,51
PKD,44
Profilin,97
ROCK,44
Rac1,50
RhoA,50
SSH,56
Thymosin,43
UPSTREAM,50
WASP,57
WAVE,100
