,"activity, %"
Actin_BR,76
Actin_ST,73
Arp2_3,76
CP,48
Cdc42,50
Cofilin,24
Coronin,0
Cortactin,23
Dia1,39
Dia2,87
Ena_Vasp,100
IRSp53,51
LIMK,89
PAK,100
PIP2,52
PKD,77
Profilin,76
ROCK,77
ROCK_,77
Rac1,23
RhoA,77
SSH,11
Thymosin,0
WASP,76
WAVE,23
