,"activity, %"
ARHGAP22,77
Actin_BR,45
Actin_ST,53
Arp2_3,45
CP,45
Cdc42,52
Cofilin,43
Coronin,18
Cortactin,21
Dia1,55
Dia2,97
Ena_Vasp,0
IRSp53_Cdc42,52
IRSp53_Rac1,22
LIMK,82
NET1,43
PAK,57
PIP2,0
PKD,77
Profilin,95
ROCK,77
ROS,22
Rac1,22
RhoA,80
SSH,18
Thymosin,51
WASP,49
WAVE,29
