,"activity, %"
ARHGAP22,0
Actin_BR,65
Actin_ST,0
Arp2_3,65
CP,34
Cdc42,51
Cofilin,77
Coronin,87
Cortactin,65
Dia1,0
Dia2,51
Ena_Vasp,87
IRSp53_Cdc42,51
IRSp53_Rac1,65
LIMK,1
NET1,33
PAK,67
PIP2,49
PKD,0
Profilin,0
ROCK,0
ROS,65
Rac1,65
RhoA,0
SSH,87
Thymosin,14
WASP,81
WAVE,77
