,"activity, %"
ARHGAP22,16
Actin_BR,70
Actin_ST,0
Arp2_3,70
CP,35
Cdc42,52
Cofilin,70
Coronin,69
Cortactin,70
Dia1,18
Dia2,70
Ena_Vasp,97
IRSp53_Cdc42,52
IRSp53_Rac1,70
LIMK,29
NET1,30
PAK,70
PIP2,50
PKD,16
Profilin,0
ROCK,16
ROS,70
Rac1,70
RhoA,18
SSH,69
Thymosin,0
WASP,92
WAVE,82
