,"activity, %"
ARHGAP22,78
Actin_BR,31
Actin_ST,64
Arp2_3,31
CP,31
Cdc42,50
Cofilin,0
Coronin,19
Cortactin,18
Dia1,66
Dia2,97
Ena_Vasp,96
IRSp53_Cdc42,50
IRSp53_Rac1,19
LIMK,81
NET1,46
PAK,54
PIP2,0
PKD,78
Profilin,94
ROCK,78
ROS,19
Rac1,19
RhoA,83
SSH,19
Thymosin,66
WASP,34
WAVE,24
