,"activity, %"
Actin_BR,43
Actin_ST,96
Arp2_3,43
CP,0
Cdc42,52
Cofilin,34
Coronin,24
Cortactin,24
Dia1,76
Dia2,90
Ena_Vasp,99
IRSp53_Cdc42,52
IRSp53_Rac1,24
LIMK,76
PAK,57
PIP2,50
PKD,76
Profilin,96
ROCK,76
Rac1,24
RhoA,76
SSH,24
Thymosin,41
WASP,59
WAVE,34
