,"activity, %"
ARHGAP22,0
Actin_BR,51
Actin_ST,58
Arp2_3,51
CP,50
Cdc42,47
Cofilin,74
Coronin,80
Cortactin,0
Dia1,0
Dia2,51
Ena_Vasp,74
IRSp53_Cdc42,47
IRSp53_Rac1,51
LIMK,2
NET1,42
PAK,58
PIP2,50
PKD,0
Profilin,68
ROCK,0
ROS,51
Rac1,51
RhoA,0
SSH,80
Thymosin,19
WASP,69
WAVE,59
