,"activity, %"
Actin_BR,67
Actin_ST,85
Arp2_3,67
CP,52
Cdc42,50
Cofilin,87
Coronin,56
Cortactin,0
Dia1,24
Dia2,100
Ena_Vasp,82
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,0
PAK,75
PIP2,48
PKD,44
Profilin,98
ROCK,44
Rac1,50
RhoA,50
SSH,56
Thymosin,13
UPSTREAM,50
WASP,73
WAVE,100
