,"activity, %"
Actin_BR,93
Actin_ST,53
Arp2_3,93
CP,46
Cdc42,0
Cofilin,6
Coronin,7
Cortactin,93
Dia1,54
Dia2,100
Ena_Vasp,96
IRSp53,0
LIMK,93
PAK,93
PIP2,54
PKD,93
Profilin,53
ROCK,93
ROCK_,93
Rac1,0
RhoA,100
SSH,7
Thymosin,56
WASP,40
WAVE,0
