,"activity, %"
Actin_BR,0
Actin_ST,65
Arp2_3,0
CP,50
Cdc42,51
Cofilin,4
Coronin,8
Cortactin,8
Dia1,50
Dia2,100
Ena_Vasp,100
IRSp53,56
LIMK,92
PAK,0
PIP2,50
PKD,92
Profilin,65
ROCK,92
ROCK_,92
Rac1,8
RhoA,100
SSH,8
Thymosin,48
WASP,52
WAVE,8
