,"activity, %"
ARHGAP22,19
Actin_BR,66
Actin_ST,52
Arp2_3,66
CP,50
Cdc42,50
Cofilin,68
Coronin,68
Cortactin,66
Dia1,8
Dia2,0
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,66
LIMK,30
NET1,34
PAK,66
PIP2,50
PKD,19
Profilin,87
ROCK,19
ROS,66
Rac1,66
RhoA,21
SSH,68
Thymosin,0
WASP,87
WAVE,79
