,"activity, %"
Actin_BR,54
Actin_ST,63
Arp2_3,54
CP,48
Cdc42,52
Cofilin,29
Coronin,0
Cortactin,0
Dia1,41
Dia2,88
Ena_Vasp,100
IRSp53,53
LIMK,89
PAK,100
PIP2,52
PKD,77
Profilin,68
ROCK,77
ROCK_,77
Rac1,23
RhoA,77
SSH,11
Thymosin,42
WASP,58
WAVE,23
