,"activity, %"
ARHGAP22,78
Actin_BR,46
Actin_ST,43
Arp2_3,46
CP,100
Cdc42,52
Cofilin,46
Coronin,18
Cortactin,19
Dia1,0
Dia2,95
Ena_Vasp,99
IRSp53_Cdc42,0
IRSp53_Rac1,19
LIMK,82
NET1,45
PAK,55
PIP2,0
PKD,78
Profilin,48
ROCK,78
ROS,19
Rac1,19
RhoA,82
SSH,18
Thymosin,51
WASP,48
WAVE,26
