,"activity, %"
ARHGAP22,77
Actin_BR,34
Actin_ST,79
Arp2_3,34
CP,16
Cdc42,48
Cofilin,0
Coronin,18
Cortactin,20
Dia1,71
Dia2,96
Ena_Vasp,97
IRSp53_Cdc42,48
IRSp53_Rac1,20
LIMK,82
NET1,47
PAK,53
PIP2,52
PKD,77
Profilin,95
ROCK,77
ROS,20
Rac1,20
RhoA,81
SSH,18
Thymosin,52
WASP,48
WAVE,29
