,"activity, %"
ARHGAP22,0
Actin_BR,62
Actin_ST,11
Arp2_3,62
CP,62
Cdc42,50
Cofilin,84
Coronin,84
Cortactin,62
Dia1,0
Dia2,50
Ena_Vasp,75
IRSp53_Cdc42,50
IRSp53_Rac1,62
LIMK,1
NET1,36
PAK,64
PIP2,0
PKD,0
Profilin,73
ROCK,0
ROS,62
Rac1,62
RhoA,0
SSH,84
Thymosin,16
WASP,73
WAVE,73
