,"activity, %"
Actin_BR,24
Actin_ST,51
Arp2_3,24
CP,0
Cdc42,50
Cofilin,27
Coronin,18
Cortactin,0
Dia1,50
Dia2,50
Ena_Vasp,81
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,82
PAK,50
PIP2,50
PKD,46
Profilin,67
ROCK,46
Rac1,0
RhoA,50
SSH,18
Thymosin,44
UPSTREAM,50
WASP,51
WAVE,0
