,"activity, %"
Actin_BR,75
Actin_ST,100
Arp2_3,75
CP,100
Cdc42,50
Cofilin,78
Coronin,56
Cortactin,50
Dia1,0
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,44
PAK,75
PIP2,0
PKD,44
Profilin,100
ROCK,44
Rac1,50
RhoA,50
SSH,56
Thymosin,0
UPSTREAM,50
WASP,100
WAVE,100
