,"activity, %"
Actin_BR,68
Actin_ST,57
Arp2_3,68
CP,100
Cdc42,50
Cofilin,81
Coronin,62
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,88
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,19
PAK,75
PIP2,0
PKD,0
Profilin,100
ROCK,0
Rac1,50
RhoA,0
SSH,62
Thymosin,19
UPSTREAM,50
WASP,81
WAVE,100
