,"activity, %"
ARHGAP22,0
Actin_BR,60
Actin_ST,43
Arp2_3,60
CP,31
Cdc42,48
Cofilin,3
Coronin,0
Cortactin,60
Dia1,0
Dia2,48
Ena_Vasp,73
IRSp53_Cdc42,48
IRSp53_Rac1,60
LIMK,63
NET1,0
PAK,63
PIP2,50
PKD,0
Profilin,79
ROCK,0
ROS,60
Rac1,60
RhoA,0
SSH,0
Thymosin,40
WASP,58
WAVE,72
