,"activity, %"
ARHGAP22,94
Actin_BR,6
Actin_ST,96
Arp2_3,6
CP,0
Cdc42,47
Cofilin,0
Coronin,0
Cortactin,6
Dia1,94
Dia2,100
Ena_Vasp,100
IRSp53_Cdc42,47
IRSp53_Rac1,6
LIMK,100
NET1,53
PAK,47
PIP2,50
PKD,94
Profilin,96
ROCK,94
ROS,6
Rac1,6
RhoA,94
SSH,0
Thymosin,100
WASP,0
WAVE,12
