,"activity, %"
ARHGAP22,0
Actin_BR,81
Actin_ST,88
Arp2_3,81
CP,56
Cdc42,50
Cofilin,64
Coronin,70
Cortactin,80
Dia1,6
Dia2,99
Ena_Vasp,93
IRSp53_Cdc42,50
IRSp53_Rac1,81
LIMK,29
NET1,17
PAK,83
PIP2,50
PKD,24
Profilin,88
ROCK,24
ROS,81
Rac1,81
RhoA,27
SSH,70
Thymosin,23
WASP,74
WAVE,91
