,"activity, %"
ARHGAP22,26
Actin_BR,46
Actin_ST,62
Arp2_3,46
CP,54
Cdc42,50
Cofilin,57
Coronin,60
Cortactin,46
Dia1,11
Dia2,72
Ena_Vasp,96
IRSp53_Cdc42,50
IRSp53_Rac1,46
LIMK,0
NET1,38
PAK,62
PIP2,47
PKD,26
Profilin,73
ROCK,26
ROS,46
Rac1,46
RhoA,28
SSH,60
Thymosin,24
WASP,72
WAVE,0
