,"activity, %"
ARHGAP22,9
Actin_BR,67
Actin_ST,53
Arp2_3,67
CP,37
Cdc42,47
Cofilin,81
Coronin,92
Cortactin,68
Dia1,17
Dia2,64
Ena_Vasp,83
IRSp53_Cdc42,0
IRSp53_Rac1,68
LIMK,6
NET1,29
PAK,71
PIP2,50
PKD,0
Profilin,91
ROCK,9
ROS,68
Rac1,68
RhoA,17
SSH,92
Thymosin,10
WASP,83
WAVE,80
