,"activity, %"
ARHGAP22,24
Actin_BR,30
Actin_ST,20
Arp2_3,30
CP,54
Cdc42,51
Cofilin,36
Coronin,53
Cortactin,30
Dia1,12
Dia2,56
Ena_Vasp,75
IRSp53_Cdc42,51
IRSp53_Rac1,30
LIMK,46
NET1,38
PAK,62
PIP2,52
PKD,24
Profilin,40
ROCK,24
ROS,30
Rac1,30
RhoA,28
SSH,53
Thymosin,64
WASP,0
WAVE,51
