,"activity, %"
ARHGAP22,0
Actin_BR,77
Actin_ST,8
Arp2_3,77
CP,77
Cdc42,51
Cofilin,89
Coronin,99
Cortactin,78
Dia1,8
Dia2,59
Ena_Vasp,0
IRSp53_Cdc42,51
IRSp53_Rac1,78
LIMK,1
NET1,20
PAK,80
PIP2,46
PKD,0
Profilin,93
ROCK,0
ROS,78
Rac1,78
RhoA,8
SSH,99
Thymosin,6
WASP,89
WAVE,90
