,"activity, %"
ARHGAP22,0
Actin_BR,61
Actin_ST,49
Arp2_3,61
CP,32
Cdc42,50
Cofilin,76
Coronin,84
Cortactin,61
Dia1,0
Dia2,50
Ena_Vasp,83
IRSp53_Cdc42,50
IRSp53_Rac1,61
LIMK,0
NET1,36
PAK,64
PIP2,48
PKD,0
Profilin,80
ROCK,0
ROS,61
Rac1,61
RhoA,0
SSH,84
Thymosin,15
WASP,79
WAVE,71
